CollectionName,SessionId,TestId,Timestamp,RFBand,MOS,RSRP Rx,SINR Rx,RSRQ Rx,DataType
SYNTHETIC_5G_VOICE_2026,1062,1224,2026-06-15 16:07:15,n78,4.099,-83.67,15.72,-14.69,SYNTHETIC
SYNTHETIC_5G_VOICE_2026,1062,1225,2026-06-15 16:07:20,n78,4.283,-90.21,16.07,-15.51,SYNTHETIC
SYNTHETIC_5G_VOICE_2026,1062,1226,2026-06-15 16:07:25,n78,3.561,-91.59,12.08,-16.69,SYNTHETIC
SYNTHETIC_5G_VOICE_2026,1062,1227,2026-06-15 16:07:30,n78,4.45,-80.96,20.75,-13.94,SYNTHETIC
SYNTHETIC_5G_VOICE_2026,1062,1228,2026-06-15 16:07:35,n78,3.213,-105.42,8.5,-19.3,SYNTHETIC
SYNTHETIC_5G_VOICE_2026,1062,1229,2026-06-15 16:07:40,n78,3.773,-91.99,9.91,-14.07,SYNTHETIC
SYNTHETIC_5G_VOICE_2026,1062,1230,2026-06-15 16:07:45,n78,3.706,-102.69,5.8,-14.39,SYNTHETIC
SYNTHETIC_5G_VOICE_2026,1062,1231,2026-06-15 16:07:50,n78,3.854,-103.31,7.94,-17.32,SYNTHETIC
SYNTHETIC_5G_VOICE_2026,1062,1232,2026-06-15 16:07:55,n78,3.34,-97.71,12.42,-13.55,SYNTHETIC
SYNTHETIC_5G_VOICE_2026,1062,1233,2026-06-15 16:08:00,n78,4.09,-95.22,11.66,-9.97,SYNTHETIC
SYNTHETIC_5G_VOICE_2026,1062,1234,2026-06-15 16:08:05,n78,4.676,-85.76,22.38,-10.73,SYNTHETIC
SYNTHETIC_5G_VOICE_2026,1062,1235,2026-06-15 16:08:10,n78,3.738,-89.74,16.11,-13.99,SYNTHETIC
SYNTHETIC_5G_VOICE_2026,1062,1236,2026-06-15 16:08:15,n78,4.59,-84.3,13.47,-16.06,SYNTHETIC
SYNTHETIC_5G_VOICE_2026,1062,1237,2026-06-15 16:08:20,n78,4.093,-93.83,12.44,-17.21,SYNTHETIC
SYNTHETIC_5G_VOICE_2026,1062,1238,2026-06-15 16:08:25,n78,4.094,-87.52,14.24,-12.31,SYNTHETIC
SYNTHETIC_5G_VOICE_2026,1062,1239,2026-06-15 16:08:30,n78,3.729,-93.52,12.1,-12.6,SYNTHETIC
SYNTHETIC_5G_VOICE_2026,1062,1240,2026-06-15 16:08:35,n78,4.092,-77.75,19.81,-16.12,SYNTHETIC
SYNTHETIC_5G_VOICE_2026,1063,1241,2026-06-15 16:14:00,n78,3.872,-93.1,10.33,-15.87,SYNTHETIC
SYNTHETIC_5G_VOICE_2026,1063,1242,2026-06-15 16:14:05,n78,3.161,-83.89,17.08,-12.7,SYNTHETIC
SYNTHETIC_5G_VOICE_2026,1063,1243,2026-06-15 16:14:10,n78,4.34,-72.6,18.92,-12.44,SYNTHETIC
SYNTHETIC_5G_VOICE_2026,1063,1244,2026-06-15 16:14:15,n78,3.895,-93.5,11.83,-14.9,SYNTHETIC
SYNTHETIC_5G_VOICE_2026,1063,1245,2026-06-15 16:14:20,n78,3.011,-81.69,15.29,-14.26,SYNTHETIC
SYNTHETIC_5G_VOICE_2026,1063,1246,2026-06-15 16:14:25,n78,4.466,-82.93,20.26,-12.86,SYNTHETIC
SYNTHETIC_5G_VOICE_2026,1063,1247,2026-06-15 16:14:30,n78,3.708,-100.46,14.47,-18.4,SYNTHETIC
SYNTHETIC_5G_VOICE_2026,1063,1248,2026-06-15 16:14:35,n78,4.64,-87.84,19.83,-12.77,SYNTHETIC
SYNTHETIC_5G_VOICE_2026,1063,1249,2026-06-15 16:14:40,n78,4.021,-102.33,5.49,-14.63,SYNTHETIC
SYNTHETIC_5G_VOICE_2026,1063,1250,2026-06-15 16:14:45,n78,4.479,-76.42,23.01,-12.72,SYNTHETIC
SYNTHETIC_5G_VOICE_2026,1063,1251,2026-06-15 16:14:50,n78,3.613,-108.82,8.9,-19.55,SYNTHETIC
SYNTHETIC_5G_VOICE_2026,1063,1252,2026-06-15 16:14:55,n78,4.059,-90.86,14.64,-14.0,SYNTHETIC
SYNTHETIC_5G_VOICE_2026,1063,1253,2026-06-15 16:15:00,n78,3.667,-95.54,7.98,-14.26,SYNTHETIC
SYNTHETIC_5G_VOICE_2026,1063,1254,2026-06-15 16:15:05,n78,4.35,-78.6,24.73,-9.04,SYNTHETIC
SYNTHETIC_5G_VOICE_2026,1063,1255,2026-06-15 16:15:10,n78,4.308,-85.44,14.24,-14.84,SYNTHETIC
SYNTHETIC_5G_VOICE_2026,1063,1256,2026-06-15 16:15:15,n78,4.37,-90.49,11.33,-19.45,SYNTHETIC
SYNTHETIC_5G_VOICE_2026,1063,1257,2026-06-15 16:15:20,n78,4.246,-102.54,7.17,-19.29,SYNTHETIC
SYNTHETIC_5G_VOICE_2026,1063,1258,2026-06-15 16:15:25,n78,4.707,-84.9,20.18,-15.97,SYNTHETIC
SYNTHETIC_5G_VOICE_2026,1063,1259,2026-06-15 16:15:30,n78,3.613,-93.01,13.66,-12.89,SYNTHETIC
SYNTHETIC_5G_VOICE_2026,1063,1260,2026-06-15 16:15:35,n78,5.0,-66.85,27.62,-13.33,SYNTHETIC
SYNTHETIC_5G_VOICE_2026,1064,1261,2026-06-15 16:21:00,n78,4.243,-80.41,18.23,-12.93,SYNTHETIC
SYNTHETIC_5G_VOICE_2026,1064,1262,2026-06-15 16:21:05,n78,4.694,-85.09,15.41,-13.85,SYNTHETIC
SYNTHETIC_5G_VOICE_2026,1064,1263,2026-06-15 16:21:10,n78,1.835,-100.56,4.63,-16.48,SYNTHETIC
SYNTHETIC_5G_VOICE_2026,1064,1264,2026-06-15 16:21:15,n78,4.225,-78.51,14.12,-16.68,SYNTHETIC
SYNTHETIC_5G_VOICE_2026,1064,1265,2026-06-15 16:21:20,n78,3.171,-91.75,7.64,-14.77,SYNTHETIC
SYNTHETIC_5G_VOICE_2026,1064,1266,2026-06-15 16:21:25,n78,3.392,-96.37,11.53,-17.92,SYNTHETIC
SYNTHETIC_5G_VOICE_2026,1064,1267,2026-06-15 16:21:30,n78,4.113,-90.03,15.16,-12.46,SYNTHETIC
SYNTHETIC_5G_VOICE_2026,1064,1268,2026-06-15 16:21:35,n78,4.28,-86.76,14.97,-16.75,SYNTHETIC
SYNTHETIC_5G_VOICE_2026,1064,1269,2026-06-15 16:21:40,n78,4.171,-83.41,19.31,-18.5,SYNTHETIC
SYNTHETIC_5G_VOICE_2026,1064,1270,2026-06-15 16:21:45,n78,3.394,-86.56,10.57,-16.78,SYNTHETIC
SYNTHETIC_5G_VOICE_2026,1064,1271,2026-06-15 16:21:50,n78,3.971,-175.0,9.15,-16.03,SYNTHETIC
SYNTHETIC_5G_VOICE_2026,1064,1272,2026-06-15 16:21:55,n78,4.141,-86.17,14.93,-15.74,SYNTHETIC
SYNTHETIC_5G_VOICE_2026,1064,1273,2026-06-15 16:22:00,n78,5.0,-70.42,22.88,-12.72,SYNTHETIC
SYNTHETIC_5G_VOICE_2026,1064,1274,2026-06-15 16:22:05,n78,3.181,-95.61,8.46,-12.15,SYNTHETIC
SYNTHETIC_5G_VOICE_2026,1064,1275,2026-06-15 16:22:10,n78,4.102,-89.65,13.29,-16.57,SYNTHETIC
SYNTHETIC_5G_VOICE_2026,1064,1276,2026-06-15 16:22:15,n78,4.332,-80.69,21.43,-12.84,SYNTHETIC
SYNTHETIC_5G_VOICE_2026,1064,1277,2026-06-15 16:22:20,n78,3.564,-106.57,9.19,-18.28,SYNTHETIC
SYNTHETIC_5G_VOICE_2026,1064,1278,2026-06-15 16:22:25,n78,3.524,-89.33,13.28,-13.19,SYNTHETIC
SYNTHETIC_5G_VOICE_2026,1064,1279,2026-06-15 16:22:30,n78,3.547,-92.75,13.59,-13.63,SYNTHETIC
SYNTHETIC_5G_VOICE_2026,1064,1280,2026-06-15 16:22:35,n78,4.254,-90.78,19.26,-15.55,SYNTHETIC
SYNTHETIC_5G_VOICE_2026,1065,1281,2026-06-15 16:28:00,n78,3.991,-81.21,14.37,-17.41,SYNTHETIC
SYNTHETIC_5G_VOICE_2026,1065,1282,2026-06-15 16:28:05,n78,4.459,-78.02,22.9,-13.32,SYNTHETIC
SYNTHETIC_5G_VOICE_2026,1065,1283,2026-06-15 16:28:10,n78,4.636,-75.61,21.3,-16.27,SYNTHETIC
SYNTHETIC_5G_VOICE_2026,1065,1284,2026-06-15 16:28:15,n78,4.116,-94.9,15.1,-14.23,SYNTHETIC
SYNTHETIC_5G_VOICE_2026,1065,1285,2026-06-15 16:28:20,n78,4.009,-68.42,33.95,-13.04,SYNTHETIC
SYNTHETIC_5G_VOICE_2026,1065,1286,2026-06-15 16:28:25,n78,3.595,-96.65,9.52,-16.77,SYNTHETIC
SYNTHETIC_5G_VOICE_2026,1065,1287,2026-06-15 16:28:30,n78,4.266,-82.68,14.84,-15.65,SYNTHETIC
SYNTHETIC_5G_VOICE_2026,1065,1288,2026-06-15 16:28:35,n78,4.52,-77.37,22.75,-14.03,SYNTHETIC
SYNTHETIC_5G_VOICE_2026,1065,1289,2026-06-15 16:28:40,n78,5.0,-77.91,21.96,-13.2,SYNTHETIC
SYNTHETIC_5G_VOICE_2026,1065,1290,2026-06-15 16:28:45,n78,4.595,-74.87,22.73,-17.29,SYNTHETIC
SYNTHETIC_5G_VOICE_2026,1065,1291,2026-06-15 16:28:50,n78,4.673,-69.97,25.56,-14.23,SYNTHETIC
SYNTHETIC_5G_VOICE_2026,1065,1292,2026-06-15 16:28:55,n78,5.0,-70.46,30.56,-12.1,SYNTHETIC
SYNTHETIC_5G_VOICE_2026,1065,1293,2026-06-15 16:29:00,n78,4.078,-73.66,23.77,-13.76,SYNTHETIC
SYNTHETIC_5G_VOICE_2026,1065,1294,2026-06-15 16:29:05,n78,4.177,-82.77,17.78,-16.05,SYNTHETIC
SYNTHETIC_5G_VOICE_2026,1065,1295,2026-06-15 16:29:10,n78,3.587,-88.62,14.74,-16.74,SYNTHETIC
SYNTHETIC_5G_VOICE_2026,1065,1296,2026-06-15 16:29:15,n78,4.415,-87.23,17.41,-13.84,SYNTHETIC
SYNTHETIC_5G_VOICE_2026,1065,1297,2026-06-15 16:29:20,n78,4.282,-92.19,11.27,-15.55,SYNTHETIC
SYNTHETIC_5G_VOICE_2026,1065,1298,2026-06-15 16:29:25,n78,3.787,-95.56,15.92,-15.0,SYNTHETIC
SYNTHETIC_5G_VOICE_2026,1065,1299,2026-06-15 16:29:30,n78,5.7,-92.02,14.46,-17.44,SYNTHETIC
SYNTHETIC_5G_VOICE_2026,1065,1300,2026-06-15 16:29:35,n78,3.502,-89.34,13.95,-16.53,SYNTHETIC
SYNTHETIC_5G_VOICE_2026,1066,1301,2026-06-15 16:35:00,n78,3.798,-85.9,18.18,-13.02,SYNTHETIC
SYNTHETIC_5G_VOICE_2026,1066,1302,2026-06-15 16:35:05,n78,4.496,-76.39,20.84,-9.25,SYNTHETIC
SYNTHETIC_5G_VOICE_2026,1066,1303,2026-06-15 16:35:10,n78,3.84,-80.4,19.09,-14.38,SYNTHETIC
SYNTHETIC_5G_VOICE_2026,1066,1304,2026-06-15 16:35:15,n78,3.947,-93.63,12.15,-12.98,SYNTHETIC
SYNTHETIC_5G_VOICE_2026,1066,1305,2026-06-15 16:35:20,n78,4.116,-84.76,18.1,-12.65,SYNTHETIC
SYNTHETIC_5G_VOICE_2026,1066,1306,2026-06-15 16:35:25,n78,4.618,-77.81,28.75,-11.84,SYNTHETIC
SYNTHETIC_5G_VOICE_2026,1066,1307,2026-06-15 16:35:30,n78,5.0,-79.86,24.99,-13.62,SYNTHETIC
SYNTHETIC_5G_VOICE_2026,1066,1308,2026-06-15 16:35:35,n78,4.669,-80.4,22.51,-16.26,SYNTHETIC
SYNTHETIC_5G_VOICE_2026,1066,1309,2026-06-15 16:35:40,n78,3.449,-89.9,13.46,-16.7,SYNTHETIC
SYNTHETIC_5G_VOICE_2026,1066,1310,2026-06-15 16:35:45,n78,3.423,-106.69,6.71,-18.46,SYNTHETIC
SYNTHETIC_5G_VOICE_2026,1066,1311,2026-06-15 16:35:50,n78,3.676,-87.33,10.51,-16.98,SYNTHETIC
SYNTHETIC_5G_VOICE_2026,1066,1312,2026-06-15 16:35:55,n78,4.444,-80.03,20.88,-14.92,SYNTHETIC
SYNTHETIC_5G_VOICE_2026,1066,1313,2026-06-15 16:36:00,n78,4.133,-82.09,22.17,-14.93,SYNTHETIC
SYNTHETIC_5G_VOICE_2026,1066,1314,2026-06-15 16:36:05,n78,3.49,-106.12,9.25,-16.79,SYNTHETIC
SYNTHETIC_5G_VOICE_2026,1066,1315,2026-06-15 16:36:10,n78,3.743,-73.84,19.84,-15.34,SYNTHETIC
SYNTHETIC_5G_VOICE_2026,1066,1316,2026-06-15 16:36:15,n78,4.298,-83.88,18.57,-14.83,SYNTHETIC
SYNTHETIC_5G_VOICE_2026,1066,1317,2026-06-15 16:36:20,n78,3.914,-94.25,11.73,-15.41,SYNTHETIC
SYNTHETIC_5G_VOICE_2026,1066,1318,2026-06-15 16:36:25,n78,4.727,-78.0,24.29,-12.67,SYNTHETIC
SYNTHETIC_5G_VOICE_2026,1066,1319,2026-06-15 16:36:30,n78,5.0,-72.05,27.57,-13.2,SYNTHETIC
SYNTHETIC_5G_VOICE_2026,1066,1320,2026-06-15 16:36:35,n78,4.476,-94.04,8.93,-16.31,SYNTHETIC
SYNTHETIC_5G_VOICE_2026,1067,1321,2026-06-15 16:42:00,n78,4.583,-82.68,18.68,-16.45,SYNTHETIC
SYNTHETIC_5G_VOICE_2026,1067,1322,2026-06-15 16:42:05,n78,4.384,-91.08,15.99,-14.59,SYNTHETIC
SYNTHETIC_5G_VOICE_2026,1067,1323,2026-06-15 16:42:10,n78,4.549,-78.97,26.34,-16.0,SYNTHETIC
SYNTHETIC_5G_VOICE_2026,1067,1324,2026-06-15 16:42:15,n78,3.94,-94.21,15.76,-14.93,SYNTHETIC
SYNTHETIC_5G_VOICE_2026,1067,1325,2026-06-15 16:42:20,n78,2.615,-100.23,9.1,-15.03,SYNTHETIC
SYNTHETIC_5G_VOICE_2026,1067,1326,2026-06-15 16:42:25,n78,4.089,-87.62,17.59,-15.24,SYNTHETIC
SYNTHETIC_5G_VOICE_2026,1067,1327,2026-06-15 16:42:30,n78,3.837,-98.48,6.58,-18.45,SYNTHETIC
SYNTHETIC_5G_VOICE_2026,1067,1328,2026-06-15 16:42:35,n78,4.619,-80.9,19.03,-14.02,SYNTHETIC
SYNTHETIC_5G_VOICE_2026,1067,1329,2026-06-15 16:42:40,n78,4.832,-83.53,,-14.0,SYNTHETIC
SYNTHETIC_5G_VOICE_2026,1067,1330,2026-06-15 16:42:45,n78,3.776,-97.21,5.72,-17.83,SYNTHETIC
SYNTHETIC_5G_VOICE_2026,1067,1331,2026-06-15 16:42:50,n78,4.511,-87.64,14.13,-19.57,SYNTHETIC
SYNTHETIC_5G_VOICE_2026,1067,1332,2026-06-15 16:42:55,n78,3.394,-99.98,7.27,-16.66,SYNTHETIC
SYNTHETIC_5G_VOICE_2026,1067,1333,2026-06-15 16:43:00,n78,4.328,-87.18,12.74,-16.86,SYNTHETIC
SYNTHETIC_5G_VOICE_2026,1067,1334,2026-06-15 16:43:05,n78,3.762,-97.51,7.76,-16.42,SYNTHETIC
SYNTHETIC_5G_VOICE_2026,1067,1335,2026-06-15 16:43:10,n78,3.579,-85.01,14.41,-13.95,SYNTHETIC
SYNTHETIC_5G_VOICE_2026,1067,1336,2026-06-15 16:43:15,n78,4.257,-87.3,16.15,-14.92,SYNTHETIC
SYNTHETIC_5G_VOICE_2026,1067,1337,2026-06-15 16:43:20,n78,4.741,-82.29,19.22,-12.85,SYNTHETIC
SYNTHETIC_5G_VOICE_2026,1067,1338,2026-06-15 16:43:25,n78,4.375,-92.43,16.27,-16.65,SYNTHETIC
SYNTHETIC_5G_VOICE_2026,1067,1339,2026-06-15 16:43:30,n78,4.473,-82.5,24.73,-13.85,SYNTHETIC
SYNTHETIC_5G_VOICE_2026,1067,1340,2026-06-15 16:43:35,n78,3.679,-100.98,11.15,-18.61,SYNTHETIC
SYNTHETIC_5G_VOICE_2026,1068,1341,2026-06-15 16:49:00,n78,4.419,-90.36,13.32,-14.38,SYNTHETIC
SYNTHETIC_5G_VOICE_2026,1068,1342,2026-06-15 16:49:05,n78,2.936,-112.78,8.25,-16.4,SYNTHETIC
SYNTHETIC_5G_VOICE_2026,1068,1343,2026-06-15 16:49:10,n78,4.809,-81.8,17.18,-12.68,SYNTHETIC
SYNTHETIC_5G_VOICE_2026,1068,1344,2026-06-15 16:49:15,n78,4.477,-84.8,17.89,-16.42,SYNTHETIC
SYNTHETIC_5G_VOICE_2026,1068,1345,2026-06-15 16:49:20,n78,3.272,-86.87,19.02,-14.93,SYNTHETIC
SYNTHETIC_5G_VOICE_2026,1068,1346,2026-06-15 16:49:25,n78,3.877,-88.57,17.53,-15.1,SYNTHETIC
SYNTHETIC_5G_VOICE_2026,1068,1347,2026-06-15 16:49:30,n78,3.838,-93.56,6.06,-18.15,SYNTHETIC
SYNTHETIC_5G_VOICE_2026,1068,1348,2026-06-15 16:49:35,n78,3.994,-84.73,18.67,-16.42,SYNTHETIC
SYNTHETIC_5G_VOICE_2026,1068,1349,2026-06-15 16:49:40,n78,4.447,-86.82,15.77,-12.77,SYNTHETIC
SYNTHETIC_5G_VOICE_2026,1068,1350,2026-06-15 16:49:45,n78,4.619,-83.54,17.33,-14.86,SYNTHETIC
SYNTHETIC_5G_VOICE_2026,1068,1351,2026-06-15 16:49:50,n78,3.887,,14.31,-15.85,SYNTHETIC
SYNTHETIC_5G_VOICE_2026,1068,1352,2026-06-15 16:49:55,n78,4.547,-82.38,16.12,-17.11,SYNTHETIC
SYNTHETIC_5G_VOICE_2026,1068,1353,2026-06-15 16:50:00,n78,4.186,-85.01,14.83,-15.55,SYNTHETIC
SYNTHETIC_5G_VOICE_2026,1068,1354,2026-06-15 16:50:05,n78,3.927,-87.74,13.11,-15.64,SYNTHETIC
SYNTHETIC_5G_VOICE_2026,1068,1355,2026-06-15 16:50:10,n78,3.697,-93.71,14.12,-14.4,SYNTHETIC
SYNTHETIC_5G_VOICE_2026,1068,1356,2026-06-15 16:50:15,n78,2.552,-105.02,8.76,-15.48,SYNTHETIC
SYNTHETIC_5G_VOICE_2026,1068,1357,2026-06-15 16:50:20,n78,4.762,-71.73,24.82,-12.36,SYNTHETIC
SYNTHETIC_5G_VOICE_2026,1068,1358,2026-06-15 16:50:25,n78,4.559,-82.64,18.57,-11.5,SYNTHETIC
SYNTHETIC_5G_VOICE_2026,1068,1359,2026-06-15 16:50:30,n78,3.666,-100.24,4.27,-14.48,SYNTHETIC
SYNTHETIC_5G_VOICE_2026,1068,1360,2026-06-15 16:50:35,n78,4.126,-93.82,9.7,-16.24,SYNTHETIC
SYNTHETIC_5G_VOICE_2026,1069,1361,2026-06-15 16:56:00,n78,4.272,-90.53,14.36,-18.64,SYNTHETIC
SYNTHETIC_5G_VOICE_2026,1069,1362,2026-06-15 16:56:05,n78,4.112,-87.64,20.55,-15.07,SYNTHETIC
SYNTHETIC_5G_VOICE_2026,1069,1363,2026-06-15 16:56:10,n78,4.05,-85.98,18.16,-16.63,SYNTHETIC
SYNTHETIC_5G_VOICE_2026,1069,1364,2026-06-15 16:56:15,n78,3.37,-105.8,4.99,-15.97,SYNTHETIC
SYNTHETIC_5G_VOICE_2026,1069,1365,2026-06-15 16:56:20,n78,4.853,-85.66,16.4,-17.3,SYNTHETIC
SYNTHETIC_5G_VOICE_2026,1069,1366,2026-06-15 16:56:25,n78,4.515,-68.12,29.72,-10.96,SYNTHETIC
SYNTHETIC_5G_VOICE_2026,1069,1367,2026-06-15 16:56:30,n78,4.071,-90.02,20.57,-13.27,SYNTHETIC
SYNTHETIC_5G_VOICE_2026,1069,1368,2026-06-15 16:56:35,n78,4.03,-91.67,12.7,-20.17,SYNTHETIC
SYNTHETIC_5G_VOICE_2026,1069,1369,2026-06-15 16:56:40,n78,4.557,-85.98,14.96,-15.95,SYNTHETIC
SYNTHETIC_5G_VOICE_2026,1069,1370,2026-06-15 16:56:45,n78,3.411,-84.14,16.45,-11.89,SYNTHETIC
SYNTHETIC_5G_VOICE_2026,1069,1371,2026-06-15 16:56:50,n78,4.899,-80.55,24.0,-13.33,SYNTHETIC
SYNTHETIC_5G_VOICE_2026,1069,1372,2026-06-15 16:56:55,n78,3.641,-95.8,9.49,-16.68,SYNTHETIC
SYNTHETIC_5G_VOICE_2026,1069,1373,2026-06-15 16:57:00,n78,4.418,-72.59,21.64,-15.98,SYNTHETIC
SYNTHETIC_5G_VOICE_2026,1069,1374,2026-06-15 16:57:05,n78,3.837,-88.84,10.39,-17.19,SYNTHETIC
SYNTHETIC_5G_VOICE_2026,1069,1375,2026-06-15 16:57:10,n78,4.86,-84.87,18.25,-14.83,SYNTHETIC
SYNTHETIC_5G_VOICE_2026,1069,1376,2026-06-15 16:57:15,n78,3.916,-80.82,16.84,-13.93,SYNTHETIC
SYNTHETIC_5G_VOICE_2026,1069,1377,2026-06-15 16:57:20,n78,3.678,-89.97,13.0,-14.34,SYNTHETIC
SYNTHETIC_5G_VOICE_2026,1069,1378,2026-06-15 16:57:25,n78,4.809,-87.93,19.4,-14.84,SYNTHETIC
SYNTHETIC_5G_VOICE_2026,1069,1379,2026-06-15 16:57:30,n78,4.475,-90.8,18.06,-12.33,SYNTHETIC
SYNTHETIC_5G_VOICE_2026,1069,1380,2026-06-15 16:57:35,n78,4.094,-77.79,22.94,-12.58,SYNTHETIC
SYNTHETIC_5G_VOICE_2026,1070,1381,2026-06-15 17:03:00,n78,3.73,-103.11,13.91,-16.4,SYNTHETIC
SYNTHETIC_5G_VOICE_2026,1070,1382,2026-06-15 17:03:05,n78,4.423,-90.32,14.39,-13.97,SYNTHETIC
SYNTHETIC_5G_VOICE_2026,1070,1383,2026-06-15 17:03:10,n78,4.12,-91.41,17.71,-14.07,SYNTHETIC
SYNTHETIC_5G_VOICE_2026,1070,1384,2026-06-15 17:03:15,n78,4.921,-69.81,27.5,-11.64,SYNTHETIC
SYNTHETIC_5G_VOICE_2026,1070,1385,2026-06-15 17:03:20,n78,4.611,-92.59,13.73,-17.02,SYNTHETIC
SYNTHETIC_5G_VOICE_2026,1070,1386,2026-06-15 17:03:25,n78,3.52,-98.42,8.75,-13.52,SYNTHETIC
SYNTHETIC_5G_VOICE_2026,1070,1387,2026-06-15 17:03:30,n78,3.696,-90.3,10.52,-15.46,SYNTHETIC
SYNTHETIC_5G_VOICE_2026,1070,1388,2026-06-15 17:03:35,n78,3.771,-97.35,12.22,-14.29,SYNTHETIC
SYNTHETIC_5G_VOICE_2026,1070,1389,2026-06-15 17:03:40,n78,4.308,-92.73,10.72,-15.39,SYNTHETIC
SYNTHETIC_5G_VOICE_2026,1070,1390,2026-06-15 17:03:45,n78,4.494,-69.74,23.74,-13.44,SYNTHETIC
SYNTHETIC_5G_VOICE_2026,1070,1391,2026-06-15 17:03:50,n78,3.578,-91.11,10.36,-14.87,SYNTHETIC
SYNTHETIC_5G_VOICE_2026,1070,1392,2026-06-15 17:03:55,n78,5.0,-79.79,23.14,-12.5,SYNTHETIC
SYNTHETIC_5G_VOICE_2026,1070,1393,2026-06-15 17:04:00,n78,5.0,-76.94,23.11,-12.62,SYNTHETIC
SYNTHETIC_5G_VOICE_2026,1070,1394,2026-06-15 17:04:05,n78,5.7,-72.63,29.14,-12.11,SYNTHETIC
SYNTHETIC_5G_VOICE_2026,1070,1395,2026-06-15 17:04:10,n78,4.269,-87.58,21.22,-12.28,SYNTHETIC
SYNTHETIC_5G_VOICE_2026,1070,1396,2026-06-15 17:04:15,n78,3.156,-95.14,10.27,-12.4,SYNTHETIC
SYNTHETIC_5G_VOICE_2026,1070,1397,2026-06-15 17:04:20,n78,4.026,-103.35,11.25,-16.01,SYNTHETIC
SYNTHETIC_5G_VOICE_2026,1070,1398,2026-06-15 17:04:25,n78,4.679,-83.57,19.44,-13.19,SYNTHETIC
SYNTHETIC_5G_VOICE_2026,1070,1399,2026-06-15 17:04:30,n78,4.635,-91.22,17.39,-13.23,SYNTHETIC
SYNTHETIC_5G_VOICE_2026,1070,1400,2026-06-15 17:04:35,n78,4.581,-84.92,17.79,-15.45,SYNTHETIC
SYNTHETIC_5G_VOICE_2026,1071,1401,2026-06-15 17:10:00,n78,4.661,-80.2,20.82,-14.51,SYNTHETIC
SYNTHETIC_5G_VOICE_2026,1071,1402,2026-06-15 17:10:05,n78,3.464,-73.63,18.13,-14.11,SYNTHETIC
SYNTHETIC_5G_VOICE_2026,1071,1403,2026-06-15 17:10:10,n78,4.011,-85.06,14.46,-13.82,SYNTHETIC
SYNTHETIC_5G_VOICE_2026,1071,1404,2026-06-15 17:10:15,n78,4.19,-84.39,16.89,-10.12,SYNTHETIC
SYNTHETIC_5G_VOICE_2026,1071,1405,2026-06-15 17:10:20,n78,3.875,-94.03,13.46,-16.49,SYNTHETIC
SYNTHETIC_5G_VOICE_2026,1071,1406,2026-06-15 17:10:25,n78,3.743,-85.92,19.5,-9.72,SYNTHETIC
SYNTHETIC_5G_VOICE_2026,1071,1407,2026-06-15 17:10:30,n78,4.092,-69.31,22.45,-13.88,SYNTHETIC
SYNTHETIC_5G_VOICE_2026,1071,1408,2026-06-15 17:10:35,n78,4.044,-93.21,14.56,-16.11,SYNTHETIC
SYNTHETIC_5G_VOICE_2026,1071,1409,2026-06-15 17:10:40,n78,4.193,-88.05,11.68,-15.14,SYNTHETIC
SYNTHETIC_5G_VOICE_2026,1071,1410,2026-06-15 17:10:45,n78,3.713,-95.45,9.26,-17.5,SYNTHETIC
SYNTHETIC_5G_VOICE_2026,1071,1411,2026-06-15 17:10:50,n78,3.973,,13.41,-15.64,SYNTHETIC
SYNTHETIC_5G_VOICE_2026,1071,1412,2026-06-15 17:10:55,n78,3.837,-85.18,15.04,-15.27,SYNTHETIC
SYNTHETIC_5G_VOICE_2026,1071,1413,2026-06-15 17:11:00,n78,4.186,-82.88,16.65,-12.16,SYNTHETIC
SYNTHETIC_5G_VOICE_2026,1071,1414,2026-06-15 17:11:05,n78,4.605,-82.15,16.74,-14.11,SYNTHETIC
SYNTHETIC_5G_VOICE_2026,1071,1415,2026-06-15 17:11:10,n78,3.001,-88.88,15.08,-14.96,SYNTHETIC
SYNTHETIC_5G_VOICE_2026,1071,1416,2026-06-15 17:11:15,n78,3.317,-100.12,13.59,-16.53,SYNTHETIC
SYNTHETIC_5G_VOICE_2026,1071,1417,2026-06-15 17:11:20,n78,4.68,-78.08,21.47,-15.74,SYNTHETIC
SYNTHETIC_5G_VOICE_2026,1071,1418,2026-06-15 17:11:25,n78,3.701,-100.67,15.34,-14.12,SYNTHETIC
SYNTHETIC_5G_VOICE_2026,1071,1419,2026-06-15 17:11:30,n78,3.7,-99.85,12.15,-18.26,SYNTHETIC
SYNTHETIC_5G_VOICE_2026,1071,1420,2026-06-15 17:11:35,n78,3.667,-83.62,18.14,-14.44,SYNTHETIC
SYNTHETIC_5G_VOICE_2026,1072,1421,2026-06-15 17:17:00,n78,5.0,-87.68,16.8,-15.22,SYNTHETIC
SYNTHETIC_5G_VOICE_2026,1072,1422,2026-06-15 17:17:05,n78,5.0,-77.52,23.81,-14.1,SYNTHETIC
SYNTHETIC_5G_VOICE_2026,1072,1423,2026-06-15 17:17:10,n78,4.642,-96.54,11.68,-16.11,SYNTHETIC
SYNTHETIC_5G_VOICE_2026,1072,1424,2026-06-15 17:17:15,n78,4.184,-86.49,18.83,-13.37,SYNTHETIC
SYNTHETIC_5G_VOICE_2026,1072,1425,2026-06-15 17:17:20,n78,3.766,-97.53,9.47,-18.16,SYNTHETIC
